1624816689435 	Type: other 	GET 	500 	/users/3fc29389-4b47-4378-885e-898d8b34c564 	Internal Server Error
1624816707124 	Type: error 	POST 	400 	/boards 	Board not create
1624816707150 	Type: error 	GET 	404 	/users 	Users Not found
1624816707156 	Type: error 	GET 	404 	/boards 	Boards Not found
1624816707157 	Type: error 	GET 	404 	/boards 	Boards Not found
1624816707180 	Type: error 	POST 	400 	/boards 	Board not create
1624816707181 	Type: error 	POST 	400 	/users 	User not create
1624816707192 	Type: error 	POST 	400 	/boards 	Board not create
1624816707196 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624816707203 	Type: error 	POST 	400 	/boards 	Board not create
1624816707205 	Type: error 	POST 	400 	/users 	User not create
1624816707207 	Type: error 	PUT 	400 	/boards/undefined 	Board not update
1624816707231 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624816707265 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624816707271 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624816707277 	Type: error 	POST 	400 	/users 	User not create
1624816707279 	Type: error 	POST 	400 	/boards 	Board not create
1624816707282 	Type: error 	POST 	400 	/users 	User not create
1624816707288 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624816707314 	Type: error 	POST 	400 	/boards 	Board not create
1624816707315 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624816707319 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624816707321 	Type: other 	PUT 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624816707323 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624816707324 	Type: error 	POST 	400 	/users 	User not create
1624816707328 	Type: other 	GET 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624816707334 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624817073815 	Type: error 	GET 	404 	/users 	Users Not found
1624817073826 	Type: error 	POST 	400 	/boards 	Board not create
1624817073932 	Type: error 	GET 	404 	/boards 	Boards Not found
1624817073963 	Type: error 	GET 	404 	/boards 	Boards Not found
1624817073976 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817073983 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624817073985 	Type: error 	POST 	400 	/boards 	Board not create
1624817073985 	Type: error 	POST 	400 	/users 	User not create
1624817074000 	Type: error 	POST 	400 	/users 	User not create
1624817074008 	Type: error 	POST 	400 	/users 	User not create
1624817074013 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624817074038 	Type: error 	PUT 	400 	/boards/undefined 	Board not update
1624817074047 	Type: error 	POST 	400 	/boards 	Board not create
1624817074050 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624817074061 	Type: error 	POST 	400 	/users 	User not create
1624817074067 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624817074070 	Type: error 	POST 	400 	/boards 	Board not create
1624817074075 	Type: error 	POST 	400 	/boards 	Board not create
1624817074076 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817074085 	Type: error 	POST 	400 	/boards 	Board not create
1624817074089 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624817074095 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817074097 	Type: other 	PUT 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624817074105 	Type: other 	GET 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624817074109 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624817074111 	Type: error 	POST 	400 	/users 	User not create
1624817185765 	Type: other 	GET 	500 	/boards/12345/tasks 	Internal Server Error
1624817185921 	Type: other 	GET 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817185934 	Type: other 	POST 	500 	/boards/12345/tasks 	Internal Server Error
1624817185946 	Type: other 	PUT 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817186011 	Type: other 	DELETE 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817186094 	Type: other 	GET 	500 	/boards/12345 	Internal Server Error
1624817186097 	Type: other 	GET 	500 	/users/123 	Internal Server Error
1624817186119 	Type: error 	POST 	400 	/users 	User not create
1624817186130 	Type: error 	POST 	400 	/users 	User not create
1624817186131 	Type: error 	PUT 	400 	/boards/12345 	Board not update
1624817186132 	Type: error 	PUT 	400 	/users/12345 	User not update
1624817186145 	Type: other 	DELETE 	500 	/boards/12345 	Internal Server Error
1624817186146 	Type: other 	DELETE 	500 	/users/12345 	Internal Server Error
1624817186161 	Type: error 	GET 	404 	/boards/9b9b267a-bddd-45c4-a164-4bbd33cb8ccd/tasks/058f2ad5-d90d-4595-b0fe-f25c34ce7b9a 	Task Not found
1624817186170 	Type: error 	POST 	400 	/users 	User not create
1624817186184 	Type: error 	POST 	400 	/users 	User not create
1624817186192 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624817186208 	Type: error 	POST 	400 	/users 	User not create
1624817186214 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624817186228 	Type: error 	POST 	400 	/users 	User not create
1624817186238 	Type: error 	GET 	404 	/boards/4cc693aa-36bf-4d70-a87b-1a0de6164387 	Board Not found
1624817186283 	Type: error 	GET 	404 	/boards/2fa2211b-ae17-4330-ac95-4c566eccd79c/tasks/a422fe73-f6d5-473b-8e84-b36ed5f86b00 	Task Not found
1624817186283 	Type: error 	GET 	404 	/boards/2fa2211b-ae17-4330-ac95-4c566eccd79c/tasks/a8782b84-398c-405d-bc74-dac997d10621 	Task Not found
1624817186284 	Type: error 	GET 	404 	/boards/2fa2211b-ae17-4330-ac95-4c566eccd79c/tasks/19f1d40c-3f7a-4919-ba85-f4944c143d9a 	Task Not found
1624817186284 	Type: error 	GET 	404 	/boards/2fa2211b-ae17-4330-ac95-4c566eccd79c/tasks/c9c9f33f-cad0-4e03-9978-f2c6c65c7009 	Task Not found
1624817186285 	Type: error 	GET 	404 	/boards/2fa2211b-ae17-4330-ac95-4c566eccd79c/tasks/b70330e2-dca1-4453-8925-742023d57e30 	Task Not found
1624817208126 	Type: error 	POST 	400 	/users 	User not create
1624817208165 	Type: error 	POST 	400 	/users 	User not create
1624817208175 	Type: error 	POST 	400 	/users 	User not create
1624817208182 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624817208191 	Type: error 	POST 	400 	/users 	User not create
1624817208195 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624817208207 	Type: error 	POST 	400 	/users 	User not create
1624817208480 	Type: error 	GET 	404 	/boards/504124fb-f4f6-4cb0-a55d-22dd67fb8acd 	Board Not found
1624817208648 	Type: error 	GET 	404 	/boards/7bd6e9eb-7f30-452d-b227-3b80f16d8d03/tasks/d8acc902-034d-45fd-9982-e2478e9054d0 	Task Not found
1624817208649 	Type: error 	GET 	404 	/boards/7bd6e9eb-7f30-452d-b227-3b80f16d8d03/tasks/b31a9380-d137-4624-9278-00d7f5398cc5 	Task Not found
1624817208650 	Type: error 	GET 	404 	/boards/7bd6e9eb-7f30-452d-b227-3b80f16d8d03/tasks/6e52dbaa-599d-45e4-9975-f49bc19bfa71 	Task Not found
1624817208650 	Type: error 	GET 	404 	/boards/7bd6e9eb-7f30-452d-b227-3b80f16d8d03/tasks/7e83b7ac-b4df-4ad7-b540-c38863b33c4f 	Task Not found
1624817208652 	Type: error 	GET 	404 	/boards/7bd6e9eb-7f30-452d-b227-3b80f16d8d03/tasks/ea930169-b667-4a05-bd31-88f57dcd1ad7 	Task Not found
1624817208861 	Type: error 	GET 	404 	/boards/d4d2959e-cb13-4d52-b713-5c5633858223/tasks/7951ac3a-e243-4342-aafd-8793a05ef4f4 	Task Not found
1624817324292 	Type: error 	POST 	400 	/users 	User not create
1624817324327 	Type: error 	POST 	400 	/users 	User not create
1624817324337 	Type: error 	POST 	400 	/users 	User not create
1624817324347 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624817324356 	Type: error 	POST 	400 	/users 	User not create
1624817324361 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624817324374 	Type: error 	POST 	400 	/users 	User not create
1624817324653 	Type: error 	GET 	404 	/boards/345f331b-7dca-4406-b127-25da5aa6fb55 	Board Not found
1624817324825 	Type: error 	GET 	404 	/boards/4e131860-9387-41b4-8a60-0fdeca3532db/tasks/a8b6e6e1-1512-45d6-a798-0e615d3dc06d 	Task Not found
1624817324826 	Type: error 	GET 	404 	/boards/4e131860-9387-41b4-8a60-0fdeca3532db/tasks/9a258557-68ba-46c1-92ac-94d3f02960ef 	Task Not found
1624817324827 	Type: error 	GET 	404 	/boards/4e131860-9387-41b4-8a60-0fdeca3532db/tasks/bb584dae-2930-4057-bae8-d191258c2ece 	Task Not found
1624817324828 	Type: error 	GET 	404 	/boards/4e131860-9387-41b4-8a60-0fdeca3532db/tasks/113208d4-adec-4c73-bbed-f780615c1ea7 	Task Not found
1624817324828 	Type: error 	GET 	404 	/boards/4e131860-9387-41b4-8a60-0fdeca3532db/tasks/4a130fd8-4f9c-4bea-a812-1070c295392e 	Task Not found
1624817325037 	Type: error 	GET 	404 	/boards/86540346-1ac1-4089-90d6-6b468c455856/tasks/62888fe8-de25-4895-bdac-da55b40a6db0 	Task Not found
1624817412038 	Type: error 	GET 	404 	/boards/780b43af-0f85-4b1d-b07f-839668534103 	Board Not found
1624817412178 	Type: error 	GET 	404 	/boards/824ef850-5087-4a65-bb80-a086ef3b1260/tasks/32b6afaf-eabe-4cbd-b7b6-a6944d108878 	Task Not found
1624817412178 	Type: error 	GET 	404 	/boards/824ef850-5087-4a65-bb80-a086ef3b1260/tasks/65645c4b-a0bb-438a-8ae5-6a862f750c4e 	Task Not found
1624817412179 	Type: error 	GET 	404 	/boards/824ef850-5087-4a65-bb80-a086ef3b1260/tasks/c65c6f7b-0612-486f-bcfb-05b2539d7fea 	Task Not found
1624817412180 	Type: error 	GET 	404 	/boards/824ef850-5087-4a65-bb80-a086ef3b1260/tasks/8a788085-4a7b-47c6-b6a5-c8df0434e881 	Task Not found
1624817412180 	Type: error 	GET 	404 	/boards/824ef850-5087-4a65-bb80-a086ef3b1260/tasks/de5f9b7e-7221-4a68-ab5a-f07d1258d0ca 	Task Not found
1624817412390 	Type: error 	GET 	404 	/boards/ed854f08-727f-4a29-8559-c1739ab11011/tasks/7eda35bc-5f46-4c45-9c19-e4557a306ee5 	Task Not found
1624817421130 	Type: other 	GET 	500 	/boards/12345/tasks 	Internal Server Error
1624817421186 	Type: other 	GET 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817421201 	Type: other 	POST 	500 	/boards/12345/tasks 	Internal Server Error
1624817421210 	Type: other 	PUT 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817421218 	Type: other 	DELETE 	500 	/boards/12345/tasks/12345 	Internal Server Error
1624817421279 	Type: other 	GET 	500 	/boards/12345 	Internal Server Error
1624817421289 	Type: other 	GET 	500 	/users/123 	Internal Server Error
1624817421311 	Type: error 	PUT 	400 	/boards/12345 	Board not update
1624817421314 	Type: error 	PUT 	400 	/users/12345 	User not update
1624817421320 	Type: other 	DELETE 	500 	/boards/12345 	Internal Server Error
1624817421325 	Type: other 	DELETE 	500 	/users/12345 	Internal Server Error
1624817421422 	Type: error 	GET 	404 	/boards/7560367d-f0b2-4064-ba83-e07997d4fc37 	Board Not found
1624817421430 	Type: error 	GET 	404 	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/60d7e56e-6051-4064-b835-3b5b8de18519 	Task Not found
1624817421467 	Type: error 	GET 	404 	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e7e0e8b9-740c-47b7-bc6b-479051bed03d 	Task Not found
1624817421467 	Type: error 	GET 	404 	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e705ed81-62c6-4dd8-b698-751a2a0ed0e4 	Task Not found
1624817421468 	Type: error 	GET 	404 	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/a752474e-cbd3-4fb7-a6c4-c4239b04e20d 	Task Not found
1624817421468 	Type: error 	GET 	404 	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/0996b1fa-ee9a-42c4-a7de-35752f96e401 	Task Not found
1624817421469 	Type: error 	GET 	404 	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/de613c84-24d1-445f-b71d-bc48924f18b6 	Task Not found
1624817445620 	Type: error 	GET 	404 	/boards 	Boards Not found
1624817445694 	Type: error 	POST 	400 	/boards 	Board not create
1624817445720 	Type: error 	GET 	404 	/boards 	Boards Not found
1624817445781 	Type: error 	POST 	400 	/boards 	Board not create
1624817445787 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817445795 	Type: other 	GET 	500 	/users 	Internal Server Error
1624817445800 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624817445801 	Type: error 	POST 	400 	/boards 	Board not create
1624817445814 	Type: error 	PUT 	400 	/boards/undefined 	Board not update
1624817445817 	Type: error 	POST 	400 	/boards 	Board not create
1624817445822 	Type: error 	POST 	400 	/users 	User not create
1624817445828 	Type: error 	POST 	400 	/boards 	Board not create
1624817445842 	Type: error 	POST 	400 	/boards 	Board not create
1624817445846 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624817445847 	Type: other 	GET 	500 	/boards/undefined/tasks 	Internal Server Error
1624817445854 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817445865 	Type: error 	POST 	400 	/users 	User not create
1624817445875 	Type: other 	POST 	500 	/boards/undefined/tasks 	Internal Server Error
1624817445876 	Type: other 	PUT 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624817445881 	Type: error 	POST 	400 	/users 	User not create
1624817445885 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624817445890 	Type: other 	GET 	500 	/boards/undefined/tasks/undefined 	Internal Server Error
1624817445898 	Type: error 	POST 	400 	/users 	User not create
1624817445899 	Type: other 	DELETE 	500 	/boards/undefined 	Internal Server Error
1624817445902 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624817445915 	Type: error 	POST 	400 	/users 	User not create
1624817643172 	Type: other 	GET 	500 	/users 	Internal Server Error
1624817711437 	Type: other 	GET 	500 	/users/3fc29389-4b47-4378-885e-898d8b34c564 	Internal Server Error
1624817782041 	Type: other 	GET 	500 	/users 	Internal Server Error
1624819070178 	Type: error 	POST 	403 	/login 	User not found. Bad password
1624819070261 	Type: error 	POST 	400 	/users 	User not create
1624819070264 	Type: error 	POST 	400 	/boards 	Board not create
1624819070269 	Type: error 	PUT 	400 	/boards/undefined 	Board not update
1624819070299 	Type: error 	POST 	400 	/users 	User not create
1624819070306 	Type: error 	PUT 	400 	/users/undefined 	User not update
1624819070306 	Type: error 	POST 	400 	/boards 	Board not create
1624819070311 	Type: error 	POST 	400 	/users 	User not create
1624819070313 	Type: error 	POST 	400 	/boards 	Board not create
1624819070319 	Type: other 	DELETE 	500 	/users/undefined 	Internal Server Error
1624819070328 	Type: error 	POST 	400 	/users 	User not create
1624819179069 	Type: error 	POST 	403 	/login 	User not found
1624819179180 	Type: error 	POST 	403 	/login 	User not found
1624819179245 	Type: error 	POST 	403 	/login 	User not found
1624819962197 	Type: error 	POST 	403 	/login 	User not found
1624819962198 	Type: error 	POST 	403 	/login 	User not found
1624819962199 	Type: error 	POST 	403 	/login 	User not found
1624820045107 	Type: error 	POST 	403 	/login 	User not found
1624820045212 	Type: error 	POST 	403 	/login 	User not found
1624820045243 	Type: error 	POST 	403 	/login 	User not found
1624820667926 	Type: error 	POST 	403 	/login 	User not found
1624820668031 	Type: error 	POST 	403 	/login 	User not found
1624820668049 	Type: error 	POST 	403 	/login 	User not found
1624821297684 	Type: error 	POST 	403 	/login 	User not found
1624821311765 	Type: error 	POST 	403 	/login 	User not found
1624821336649 	Type: error 	POST 	403 	/login 	User not found
1624821397452 	Type: error 	POST 	403 	/login 	User not found
1624821398454 	Type: error 	POST 	403 	/login 	User not found
1624821399059 	Type: error 	POST 	403 	/login 	User not found
1624821427899 	Type: error 	POST 	403 	/login 	User not found
1624821427947 	Type: error 	POST 	403 	/login 	User not found
1624821427963 	Type: error 	POST 	403 	/login 	User not found
1624821434082 	Type: error 	POST 	403 	/login 	User not found
1624821490073 	Type: error 	POST 	403 	/login 	User not found
1624821517591 	Type: error 	POST 	403 	/login 	User not found
1624821518416 	Type: error 	POST 	403 	/login 	User not found
1624821557820 	Type: error 	POST 	403 	/login 	User not found
1624821683632 	Type: error 	POST 	403 	/login 	User not found
1624821684549 	Type: error 	POST 	403 	/login 	User not found
1624821685210 	Type: error 	POST 	403 	/login 	User not found
1624821718931 	Type: error 	POST 	403 	/login 	User not found
1624821719764 	Type: error 	POST 	403 	/login 	User not found
1624821720515 	Type: error 	POST 	403 	/login 	User not found
1624821724535 	Type: error 	POST 	403 	/login 	User not found
1624821731460 	Type: error 	POST 	403 	/login 	User not found
1624821733993 	Type: error 	GET 	404 	/users/473ed66b-fea1-4225-ad66-26653f227dc2 	User Not found
1624821770714 	Type: error 	POST 	403 	/login 	User not found
1624821771731 	Type: error 	POST 	403 	/login 	User not found
1624821849208 	Type: error 	POST 	403 	/login 	User not found
1624821850012 	Type: error 	POST 	403 	/login 	User not found
1624821850600 	Type: error 	POST 	403 	/login 	User not found
1624821851091 	Type: error 	POST 	403 	/login 	User not found
1624821950602 	Type: error 	POST 	403 	/login 	User not found
1624822169257 	Type: error 	POST 	403 	/login 	User not found
1624822170371 	Type: error 	POST 	403 	/login 	User not found
1624822231510 	Type: error 	POST 	403 	/login 	User not found
1624822232370 	Type: error 	POST 	403 	/login 	User not found
1624822233039 	Type: error 	POST 	403 	/login 	User not found
1624822468141 	Type: error 	POST 	403 	/login 	User not found
1624859718515 	Type: error 	GET 	404 	/boards/96edcc07-9350-40b9-972f-5ebb1e63748c/tasks/11370f3b-fe68-4870-bbef-ba841fcd8a75 	Task Not found
1624859718528 	Type: error 	GET 	404 	/boards/9fccce6c-4ebf-4b72-8521-533f8a1b18bc 	Board Not found
1624859718722 	Type: error 	GET 	404 	/boards/59fa0e66-5edf-4387-be26-dd5761c4bb9d/tasks/7d51c84c-de05-4524-bb28-23580e9241bb 	Task Not found
1624859718723 	Type: error 	GET 	404 	/boards/59fa0e66-5edf-4387-be26-dd5761c4bb9d/tasks/0c0f61ad-c66f-41e4-92dc-f3a454dcce69 	Task Not found
1624859718725 	Type: error 	GET 	404 	/boards/59fa0e66-5edf-4387-be26-dd5761c4bb9d/tasks/2b8d8130-3d22-4aad-9961-7fca878c745a 	Task Not found
1624859718726 	Type: error 	GET 	404 	/boards/59fa0e66-5edf-4387-be26-dd5761c4bb9d/tasks/bd82874f-41c7-4c1a-b086-3d2ad30460cd 	Task Not found
1624859718726 	Type: error 	GET 	404 	/boards/59fa0e66-5edf-4387-be26-dd5761c4bb9d/tasks/25ed3efd-0aa2-4622-9424-26ce04ef1816 	Task Not found
